ics_weight,R,_step,C,_timestamp,res_loss,res_grad_norm,l2_error,_runtime,data_weight,ics_grad_norm,data_grad_norm,u_pred,data_loss,res_weight,ics_loss
2.6347248554229736,11.896482467651367,1000,0.5826173424720764,1733825941.02976,0.02062079682946205,0.15978895127773285,0.05665110424160957,3.504965,0.8820047378540039,0.1966485232114792,1.6231756210327148,"{'_type': 'plotly-file', 'sha256': '3404f35b357786a88be40f89e7e306dd5a3ddaa8ffa47651f7bf46fa1dea92a9', 'path': 'media/plotly/u_pred_900_3404f35b357786a88be4.plotly.json', 'size': 11755}",0.1722874492406845,2.5291600227355957,0.0008068412425927818
2.6347248554229736,12.648580551147461,1100,0.5537967681884766,1733825941.124047,0.0179547481238842,0.15535609424114227,0.05620240420103073,3.599516,0.8820047378540039,0.19911153614521027,0.8027689456939697,"{'_type': 'plotly-file', 'sha256': '68fe9d4b921e39a467e1e958ffc281cfa21a6aaa08d239d167b8e952f7fd4dc9', 'path': 'media/plotly/u_pred_1000_68fe9d4b921e39a467e1.plotly.json', 'size': 11755}",0.16956906020641327,2.5291600227355957,0.0008284658542834222
2.6347248554229736,13.385991096496582,1200,0.5259127020835876,1733825941.218577,0.01865983009338379,0.1598162055015564,0.05610056594014168,3.695022,0.8820047378540039,0.05883517861366272,3.9381654262542725,"{'_type': 'plotly-file', 'sha256': '31a313452f68a4a26c64cecb9ca930612d7f94ed2256b0d5a7c6a1df657e74be', 'path': 'media/plotly/u_pred_1100_31a313452f68a4a26c64.plotly.json', 'size': 11758}",0.16895511746406555,2.5291600227355957,7.269415800692514e-05
2.6347248554229736,14.1019287109375,1300,0.5048548579216003,1733825941.314085,0.018287573009729385,0.14885856211185455,0.056270990520715714,3.789688,0.8820047378540039,0.019212927669286728,4.926337242126465,"{'_type': 'plotly-file', 'sha256': '29cf8ff3a1376fb108734f102e22e07b686b5143361f8b71958ac7301c710638', 'path': 'media/plotly/u_pred_1200_29cf8ff3a1376fb10873.plotly.json', 'size': 11757}",0.16998319327831268,2.5291600227355957,7.798596925567836e-06
2.6347248554229736,14.806510925292969,1400,0.4834004044532776,1733825941.4087548,0.016240518540143967,0.1409321427345276,0.05245715752243996,3.8837070000000002,0.8820047378540039,0.2360382378101349,0.713621973991394,"{'size': 11758, '_type': 'plotly-file', 'sha256': 'e9fb7c1121912a0f1ca23896c36227fab12de7670bf6dd0fe83ee63a0d73e102', 'path': 'media/plotly/u_pred_1300_e9fb7c1121912a0f1ca2.plotly.json'}",0.14772240817546844,2.5291600227355957,0.0011725904187187552
2.6347248554229736,15.499000549316406,1500,0.46231809258461,1733825941.502785,0.013869073241949081,0.13081197440624237,0.05278065428137779,3.97773,0.8820047378540039,0.07947029918432236,2.466862201690674,"{'_type': 'plotly-file', 'sha256': '569fa31b2457a72abf87a18f163b8a6ce1def2ef98f7e3d5c8666f7ff4d28fc8', 'path': 'media/plotly/u_pred_1400_569fa31b2457a72abf87.plotly.json', 'size': 11758}",0.14955000579357147,2.5291600227355957,0.00013345641491468996
2.6347248554229736,16.180200576782227,1600,0.44773828983306885,1733825941.596813,0.013727470301091671,0.14295223355293274,0.0550776831805706,4.074047,0.8820047378540039,0.02851535752415657,7.742180347442627,"{'_type': 'plotly-file', 'sha256': 'eeb7b4617841919bcdd1b768a658e6e31b6f7788d34f1269cb5b96c9db58dd2d', 'path': 'media/plotly/u_pred_1500_eeb7b4617841919bcdd1.plotly.json', 'size': 11762}",0.16285017132759094,2.5291600227355957,1.7168396880151704e-05
2.6347248554229736,16.84791374206543,1700,0.42636609077453613,1733825941.693113,0.013189118355512619,0.129558265209198,0.050079427659511566,4.167732,0.8820047378540039,0.2348010540008545,1.4760301113128662,"{'_type': 'plotly-file', 'sha256': 'fc2e61f467971bc8c691ae0fa874e5cc163871835338d628c4e5894a386510a8', 'path': 'media/plotly/u_pred_1600_fc2e61f467971bc8c691.plotly.json', 'size': 11761}",0.13463425636291504,2.5291600227355957,0.0011678924784064293
2.6347248554229736,17.50904655456543,1800,0.4213092029094696,1733825941.786815,0.0152521263808012,0.1288238763809204,0.049635618925094604,4.266769,0.8820047378540039,0.11776962131261826,1.8916375637054443,"{'_type': 'plotly-file', 'sha256': '9a1910348117db5fe394455683d5f33aef9cf5bbcc01d2cb79936c5f52358b83', 'path': 'media/plotly/u_pred_1700_9a1910348117db5fe394.plotly.json', 'size': 11757}",0.1322585493326187,2.5291600227355957,0.00029544622520916164
2.6347248554229736,18.161853790283203,1900,0.40659087896347046,1733825941.8858418,0.012290354818105698,0.1073877215385437,0.048948414623737335,4.362159,0.8820047378540039,0.28688886761665344,3.2735369205474854,"{'_type': 'plotly-file', 'sha256': 'eac537c17b5b9bde539d3427428f10ab70c71482ac4d20a9bc13a4db4483baf2', 'path': 'media/plotly/u_pred_1800_eac537c17b5b9bde539d.plotly.json', 'size': 11755}",0.1286216527223587,2.5291600227355957,0.0017590014031156898
2.7843596935272217,18.80660629272461,2000,0.39346641302108765,1733825941.9812338,0.011779257096350193,0.10569005459547043,0.047925423830747604,4.454917,0.8314692378044128,0.2485170215368271,2.7257189750671387,"{'_type': 'plotly-file', 'sha256': '675458f877799d821b1014ffd1c507e29db4ea635728f5af90e53323bbca4d3d', 'path': 'media/plotly/u_pred_1900_675458f877799d821b10.plotly.json', 'size': 11753}",0.12330162525177002,3.247614622116089,0.001322710420936346
2.7843596935272217,19.467031478881836,2100,0.38173604011535645,1733825942.0740008,0.00959174707531929,0.10920277237892151,0.04821179434657097,4.548779,0.8314692378044128,0.18832159042358398,0.7211288213729858,"{'_type': 'plotly-file', 'sha256': '3547dfc4d918765e28599bd23b1e4bd3560494d1b83608e76047380c2135d294', 'path': 'media/plotly/u_pred_2000_3547dfc4d918765e2859.plotly.json', 'size': 11758}",0.12477954477071762,3.247614622116089,0.0007659140392206609
2.7843596935272217,20.122535705566406,2200,0.3640121817588806,1733825942.167853,0.010808747261762619,0.1173381581902504,0.04756591469049454,4.641654,0.8314692378044128,0.19904957711696625,1.3272103071212769,"{'size': 11755, '_type': 'plotly-file', 'sha256': 'ee0438ce206da3ec48dd40262e61377d831ee6b6dac4b70f0f49a1daf42ac300', 'path': 'media/plotly/u_pred_2100_ee0438ce206da3ec48dd.plotly.json'}",0.12145868688821793,3.247614622116089,0.0008595226681791246
2.7843596935272217,20.769540786743164,2300,0.36089468002319336,1733825942.260715,0.009990716353058815,0.11227868497371674,0.047390684485435486,4.737612,0.8314692378044128,0.06700816750526428,1.8842933177947998,"{'_type': 'plotly-file', 'sha256': 'eeecff08fcd0d4c7f890bc7432168ebce587d68ab24b29451302c99b92b5ebe2', 'path': 'media/plotly/u_pred_2200_eeecff08fcd0d4c7f890.plotly.json', 'size': 11757}",0.12056543678045273,3.247614622116089,9.812045027501881e-05
2.7843596935272217,21.41306495666504,2400,0.3514607846736908,1733825942.356683,0.008049005642533302,0.09069202095270157,0.04727140814065933,4.831373,0.8314692378044128,0.3178423345088959,4.607438087463379,"{'sha256': 'f424baa3fd3dba9a58845719ed1bbaea344c7a8d7b20b94cd30c5cf129939bd9', 'path': 'media/plotly/u_pred_2300_f424baa3fd3dba9a5884.plotly.json', 'size': 11754, '_type': 'plotly-file'}",0.11995930969715118,3.247614622116089,0.0022235175129026175
2.7843596935272217,22.05233383178711,2500,0.34387844800949097,1733825942.4504519,0.008620486594736576,0.10515394061803818,0.04727650433778763,4.9265039999999996,0.8314692378044128,0.04152720049023628,3.0117945671081543,"{'path': 'media/plotly/u_pred_2400_8b64d068255d4ae305d5.plotly.json', 'size': 11756, '_type': 'plotly-file', 'sha256': '8b64d068255d4ae305d5c1611ae14f8b0da3d27b5297efdd47ee4ace9fbc55a8'}",0.1199851855635643,3.247614622116089,3.803696745308116e-05
2.7843596935272217,22.687198638916016,2600,0.3357931971549988,1733825942.545574,0.009481549263000488,0.11109549552202225,0.045531682670116425,5.016305,0.8314692378044128,0.14128997921943665,0.6099665760993958,"{'_type': 'plotly-file', 'sha256': '0cda68c96fec67f594e6d97772aaf571c1c4aac3c273e5871b7d806d5d8b04b8', 'path': 'media/plotly/u_pred_2500_0cda68c96fec67f594e6.plotly.json', 'size': 11756}",0.11129207909107208,3.247614622116089,0.00044217854156158864
2.7843596935272217,23.318971633911133,2700,0.32497408986091614,1733825942.6353338,0.008180880919098854,0.0956469178199768,0.04536636546254158,5.110939,0.8314692378044128,0.05563034489750862,1.6288331747055054,"{'_type': 'plotly-file', 'sha256': 'e90fafb49bb8e0f6a5a82e4d2a9803e6317ad6cd85a82924dfdbcf9c0adc6b32', 'path': 'media/plotly/u_pred_2600_e90fafb49bb8e0f6a5a8.plotly.json', 'size': 11755}",0.11048538982868195,3.247614622116089,6.911687523825094e-05
2.7843596935272217,23.9475040435791,2800,0.31743207573890686,1733825942.7300081,0.007163289003074169,0.07979939132928848,0.04554494470357895,5.206721,0.8314692378044128,0.314533531665802,5.201375484466553,"{'_type': 'plotly-file', 'sha256': '9b43e5147e16bca4a8270d54c787afeae0b1b425b8aeaa36950b2c713cbdbaa5', 'path': 'media/plotly/u_pred_2700_9b43e5147e16bca4a827.plotly.json', 'size': 11754}",0.11135692894458771,3.247614622116089,0.002218820620328188
2.7843596935272217,24.572553634643555,2900,0.30805909633636475,1733825942.825794,0.007481147535145283,0.09195547550916672,0.0484071783721447,5.300228,0.8314692378044128,0.4387475550174713,8.550515174865723,"{'_type': 'plotly-file', 'sha256': '44f73d983d50fef439a2fc9592794f35bc2b51499aaec3ad8128b45d629fefec', 'path': 'media/plotly/u_pred_2800_44f73d983d50fef439a2.plotly.json', 'size': 11755}",0.1257929801940918,3.247614622116089,0.004315244033932686
3.2264561653137207,25.19708251953125,3000,0.3055930733680725,1733825942.919304,0.0067177265882492065,0.09335047006607056,0.04374879598617554,5.394347,0.7850775718688965,0.0922030508518219,1.8075048923492432,"{'_type': 'plotly-file', 'sha256': '94560cfcaadbd425295cb83d8b3c28fc7dc46be8a7a756b302f047966c83a866', 'path': 'media/plotly/u_pred_2900_94560cfcaadbd425295c.plotly.json', 'size': 11754}",0.10274698585271835,3.6345291137695312,0.00019215211796108633
3.2264561653137207,25.816551208496094,3100,0.2961806654930115,1733825943.013422,0.006103544495999813,0.08518189936876297,0.04332311451435089,5.488173,0.7850775718688965,0.2895928621292114,3.1390531063079834,"{'_type': 'plotly-file', 'sha256': 'a48ced00bd7267a321f4c8f356893f03ddf46959780beab76bb3cd9a7c5d18c8', 'path': 'media/plotly/u_pred_3000_a48ced00bd7267a321f4.plotly.json', 'size': 11759}",0.10075721889734268,3.6345291137695312,0.001904440694488585
3.2264561653137207,26.436115264892578,3200,0.2958306074142456,1733825943.107245,0.005709504708647728,0.07958542555570602,0.04397333040833473,5.580755,0.7850775718688965,0.027071841061115265,2.0445876121520996,"{'path': 'media/plotly/u_pred_3100_9e497d32fbb325ed0caa.plotly.json', 'size': 11753, '_type': 'plotly-file', 'sha256': '9e497d32fbb325ed0caa6f0ecc58f93cca430855dd26848e33718b9bbdf242c5'}",0.10380436480045319,3.6345291137695312,1.6759897334850393e-05
3.2264561653137207,27.053726196289062,3300,0.28784123063087463,1733825943.1998222,0.005196881480515003,0.07998380810022354,0.04440764710307121,5.673709,0.7850775718688965,0.26671168208122253,5.581704616546631,"{'sha256': '8c20f575487783315db49aeea93673a97279d66cd158cc251bdf05684493262b', 'path': 'media/plotly/u_pred_3200_8c20f575487783315db4.plotly.json', 'size': 11756, '_type': 'plotly-file'}",0.1058650016784668,3.6345291137695312,0.001621929812245071
3.2264561653137207,27.669147491455078,3400,0.27970990538597107,1733825943.292796,0.005793387535959482,0.07782277464866638,0.04155426472425461,5.76611,0.7850775718688965,0.2172745019197464,1.6700115203857422,"{'sha256': '2b67f9602a012cbd2f316f9202226ccd439b93629d67168c0d5b8550422cae70', 'path': 'media/plotly/u_pred_3300_2b67f9602a012cbd2f31.plotly.json', 'size': 11756, '_type': 'plotly-file'}",0.09269750118255615,3.6345291137695312,0.001086734700948
3.2264561653137207,28.283340454101562,3500,0.28070390224456787,1733825943.3851688,0.005127670709043741,0.07838038355112076,0.047149334102869034,5.859517,0.7850775718688965,0.35782039165496826,8.446956634521484,"{'size': 11755, '_type': 'plotly-file', 'sha256': 'f0a65c3c89773984be1a2e59bb163db995569d9d9cc7a55fcd50076b8cafd657', 'path': 'media/plotly/u_pred_3400_f0a65c3c89773984be1a.plotly.json'}",0.11934053897857666,3.6345291137695312,0.002931071911007166
3.2264561653137207,28.897960662841797,3600,0.27135175466537476,1733825943.478587,0.004482024349272251,0.06861027330160141,0.04092848300933838,5.952582,0.7850775718688965,0.17777791619300842,2.237724542617798,"{'_type': 'plotly-file', 'sha256': '9630321ed6e52152121bdef191798310be091b4e8d4754c768f2bd5dfac3b786', 'path': 'media/plotly/u_pred_3500_9630321ed6e52152121b.plotly.json', 'size': 11762}",0.08992660045623779,3.6345291137695312,0.0007266046013683081
3.2264561653137207,29.51218032836914,3700,0.26613378524780273,1733825943.571646,0.004625518340617418,0.072917141020298,0.04036746919155121,6.046613,0.7850775718688965,0.14349719882011414,1.1917612552642822,"{'sha256': '6f441d5d3323c7f02cc27efcb50a28f99b6cef23d3c715b54c4e96ba2530e7e5', 'path': 'media/plotly/u_pred_3600_6f441d5d3323c7f02cc2.plotly.json', 'size': 11755, '_type': 'plotly-file'}",0.08747821301221848,3.6345291137695312,0.00047230455675162375
3.2264561653137207,30.125036239624023,3800,0.2667964696884155,1733825943.665683,0.0039759292267262936,0.06534139066934586,0.04088955745100975,6.140536,0.7850775718688965,0.1927599310874939,2.415025472640991,"{'_type': 'plotly-file', 'sha256': 'c1031b525573ff32e102105f084a71146dee3f0be1872122d9bd4329cb09c3ed', 'path': 'media/plotly/u_pred_3700_c1031b525573ff32e102.plotly.json', 'size': 11757}",0.08975561708211899,3.6345291137695312,0.0008547483012080193
3.2264561653137207,30.740379333496094,3900,0.2572338879108429,1733825943.759627,0.0045286607928574085,0.0716380774974823,0.040021102875471115,6.252547,0.7850775718688965,0.06092385947704315,0.8178801536560059,"{'_type': 'plotly-file', 'sha256': '730c50d53d5ec8b0421c6bff1dc8c0775be07b72ab61dfc3b2f135b43a0db57d', 'path': 'media/plotly/u_pred_3800_730c50d53d5ec8b0421c.plotly.json', 'size': 11758}",0.08598347008228302,3.6345291137695312,8.518662070855498e-05
5.01708459854126,31.353313446044922,4000,0.2554091215133667,1733825943.871616,0.004132060334086418,0.06703577190637589,0.03998635709285736,6.346027,0.741812527179718,0.027532117441296577,1.6509196758270264,"{'path': 'media/plotly/u_pred_3900_63a015d0eab3b3eeb8c0.plotly.json', 'size': 11756, '_type': 'plotly-file', 'sha256': '63a015d0eab3b3eeb8c0ecbe1411a8988b1d345921ed97abfff6b2b503be9b8a'}",0.08583423495292664,4.139014720916748,1.7348662368021905e-05
5.01708459854126,31.84912109375,4100,0.24589219689369202,1733825943.965106,0.003863190533593297,0.06882849335670471,0.04070885106921196,6.442724,0.741812527179718,0.07522635906934738,0.7326226234436035,"{'size': 11753, '_type': 'plotly-file', 'sha256': '6a6020ca61f281b5764056e21d6c2af5da3569f04297b0dc33bf8f37a68c7973', 'path': 'media/plotly/u_pred_4000_6a6020ca61f281b57640.plotly.json'}",0.08896404504776001,4.139014720916748,0.0001525009865872562
5.01708459854126,32.38298034667969,4200,0.24743983149528503,1733825944.0618,0.0036473842337727547,0.06369584798812866,0.03933282196521759,6.537208,0.741812527179718,0.05444081872701645,0.5466650128364563,"{'_type': 'plotly-file', 'sha256': 'edd1f44524f2ae4c209bcabde0695fc7f3f0b2364a3bf62e9a8e90a4cabeb01e', 'path': 'media/plotly/u_pred_4100_edd1f44524f2ae4c209b.plotly.json', 'size': 11754}",0.0830514207482338,4.139014720916748,7.895004091551527e-05
5.01708459854126,32.91242980957031,4300,0.24658577144145966,1733825944.156276,0.0037642563693225384,0.061951931565999985,0.039174579083919525,6.629716,0.741812527179718,0.050200894474983215,0.48781663179397583,"{'_type': 'plotly-file', 'sha256': '5b60c95a2bda18cee463c192214746496b4d5fa9f51546f945335bcf2b908aa2', 'path': 'media/plotly/u_pred_4200_5b60c95a2bda18cee463.plotly.json', 'size': 11759}",0.08238450437784195,4.139014720916748,6.673151074210182e-05
5.01708459854126,33.44419479370117,4400,0.246316596865654,1733825944.248787,0.0031575514003634453,0.05635569989681244,0.03894687443971634,6.803994,0.741812527179718,0.051288291811943054,0.45088309049606323,"{'sha256': '603cd87480197b88a4a241b65e1cd227040a0b819a46df10e479f4f72aa6b7b3', 'path': 'media/plotly/u_pred_4300_603cd87480197b88a4a2.plotly.json', 'size': 11755, '_type': 'plotly-file'}",0.08142955601215363,4.139014720916748,6.942245818208903e-05
5.01708459854126,33.979007720947266,4500,0.2373986393213272,1733825944.423054,0.0033375252969563007,0.060307860374450684,0.038515396416187286,6.897465,0.741812527179718,0.05259298160672188,0.5178148746490479,"{'_type': 'plotly-file', 'sha256': '57e2b4322c1829f7b553f7863866aee80f43613dcbdbaa8e19ce4010e2e7a3d4', 'path': 'media/plotly/u_pred_4400_57e2b4322c1829f7b553.plotly.json', 'size': 11756}",0.07963528484106064,4.139014720916748,7.281210855580866e-05
5.01708459854126,34.51903533935547,4600,0.22928476333618164,1733825944.516546,0.0031286701560020447,0.06264176219701767,0.038221679627895355,6.992174,0.741812527179718,0.04979724809527397,0.9688516855239868,"{'path': 'media/plotly/u_pred_4500_2feea0517cb355904b0d.plotly.json', 'size': 11753, '_type': 'plotly-file', 'sha256': '2feea0517cb355904b0ddb879f1bc9e6862c748d751b7f70555aa0e9293d550c'}",0.078425332903862,4.139014720916748,6.509014201583341e-05
5.01708459854126,35.06373977661133,4700,0.22991570830345154,1733825944.611249,0.0030461526475846767,0.06005871295928955,0.03807467967271805,7.086245,0.741812527179718,0.04245849326252937,0.4964492917060852,"{'_type': 'plotly-file', 'sha256': 'd23208e22a50743d9d90faa90fba59f83d3b07c67334f4b14a21b11105d21505', 'path': 'media/plotly/u_pred_4600_d23208e22a50743d9d90.plotly.json', 'size': 11753}",0.07782324403524399,4.139014720916748,4.720060678664595e-05
5.01708459854126,35.61012268066406,4800,0.21882501244544983,1733825944.705313,0.003259830642491579,0.06964374333620071,0.03783286362886429,7.180881,0.741812527179718,0.04610210284590721,0.5581313371658325,"{'_type': 'plotly-file', 'sha256': 'ba550f09e485d7993fb0d1ac05214a022ad04c5749735f627aa9644c6f062b5b', 'path': 'media/plotly/u_pred_4700_ba550f09e485d7993fb0.plotly.json', 'size': 11758}",0.07683786004781723,4.139014720916748,5.5468528444180265e-05
5.01708459854126,36.16228103637695,4900,0.21530629694461823,1733825944.7999418,0.0031682222615927458,0.06791187077760696,0.03756018728017807,7.278101,0.741812527179718,0.045442845672369,0.7402361631393433,"{'_type': 'plotly-file', 'sha256': '17573de28bb1cc66ef03de2f3a0c0661482f223720135b65efc57708e36138e5', 'path': 'media/plotly/u_pred_4800_17573de28bb1cc66ef03.plotly.json', 'size': 11759}",0.07573425024747849,4.139014720916748,5.373851672629826e-05
5.560791969299316,36.71531295776367,5000,0.2175554782152176,1733825944.897164,0.003018446732312441,0.06224079802632332,0.03733265772461891,7.371844,0.7037895917892456,0.04291589558124542,1.2407917976379395,"{'_type': 'plotly-file', 'sha256': '2056f53fd6fb6f3d410a8d8afcd831da7b7c8da75292713f8ab77e5cd2b049d0', 'path': 'media/plotly/u_pred_4900_2056f53fd6fb6f3d410a.plotly.json', 'size': 11752}",0.07481948286294937,4.445941925048828,4.7854780859779567e-05
5.560791969299316,37.269657135009766,5100,0.22182467579841614,1733825944.9909172,0.002593622077256441,0.052148912101984024,0.037094078958034515,7.465635,0.7037895917892456,0.04287733510136604,0.47116559743881226,"{'_type': 'plotly-file', 'sha256': '4176a6f8581c40220e1057ca5582305465f7a57f22f5ce00e9e1d1f07cd4920d', 'path': 'media/plotly/u_pred_5000_4176a6f8581c40220e10.plotly.json', 'size': 11756}",0.07386624068021774,4.445941925048828,4.7610996261937544e-05
5.560791969299316,37.82633590698242,5200,0.22041375935077667,1733825945.084699,0.0023779254406690598,0.049762193113565445,0.03680409863591194,7.566268,0.7037895917892456,0.039834730327129364,0.6082093715667725,"{'_type': 'plotly-file', 'sha256': 'c304b0a9011fdd8bed7c366b7e36dcd6ba332cfe20882d0f1bd95b1e3a82069b', 'path': 'media/plotly/u_pred_5100_c304b0a9011fdd8bed7c.plotly.json', 'size': 11754}",0.0727158710360527,4.445941925048828,4.096749034943059e-05
5.560791969299316,38.38726043701172,5300,0.21224191784858704,1733825945.185338,0.0027197622694075108,0.057545654475688934,0.03710820898413658,7.665859,0.7037895917892456,0.022788800299167633,2.3917415142059326,"{'_type': 'plotly-file', 'sha256': '6ff2cc2db48efe6afec33d7fc0610b9fef49aa63c2a69f217228799207d05fd5', 'path': 'media/plotly/u_pred_5200_6ff2cc2db48efe6afec3.plotly.json', 'size': 11757}",0.0739225223660469,4.445941925048828,1.3377887626120355e-05
5.560791969299316,38.952457427978516,5400,0.21304035186767578,1733825945.284904,0.002217317232862115,0.049052897840738297,0.036229610443115234,7.759068,0.7037895917892456,0.040580153465270996,0.5562682151794434,"{'size': 11750, '_type': 'plotly-file', 'sha256': '13a3d9fb4b8fb552f449c19cc091b43a49398fe76025b2665217b09a9d2f22b3', 'path': 'media/plotly/u_pred_5300_13a3d9fb4b8fb552f449.plotly.json'}",0.07046349346637726,4.445941925048828,4.231829007039778e-05
5.560791969299316,39.522457122802734,5500,0.2050062119960785,1733825945.37814,0.002241615206003189,0.059813112020492554,0.03703011944890022,7.850576,0.7037895917892456,0.011440305970609188,2.530592441558838,"{'_type': 'plotly-file', 'sha256': 'f03e773db15e8cccff5a4868ce819f9a9b5a88ce3b3d7e53bb3bdbd8fdb09a4d', 'path': 'media/plotly/u_pred_5400_f03e773db15e8cccff5a.plotly.json', 'size': 11758}",0.07361173629760742,4.445941925048828,3.354507725816802e-06
5.560791969299316,40.09727478027344,5600,0.19934338331222534,1733825945.469653,0.002406663727015257,0.06014302000403404,0.03608366474509239,7.942494,0.7037895917892456,0.017496466636657715,1.7574272155761719,"{'_type': 'plotly-file', 'sha256': '8128e58b00694232790e57d1a67984a703f992294a72a407a5c2c43fcee21526', 'path': 'media/plotly/u_pred_5500_8128e58b00694232790e.plotly.json', 'size': 11755}",0.06989694386720657,4.445941925048828,7.830588401702698e-06
5.560791969299316,40.67644500732422,5700,0.2011633813381195,1733825945.5615659,0.0022734736558049917,0.048650309443473816,0.03544120118021965,8.036013,0.7037895917892456,0.05353955179452896,1.221604347229004,"{'size': 11756, '_type': 'plotly-file', 'sha256': '0f12b3aa14e5cc724323d8a26a3b42079a9004593bc36e59aab14033e93f5634', 'path': 'media/plotly/u_pred_5600_0f12b3aa14e5cc724323.plotly.json'}",0.06743008643388748,4.445941925048828,7.31216641725041e-05
